OBJECTID,NEIGHBOURHOOD_NAME,HOOD_158,ASSAULT_2014,ASSAULT_2015,ASSAULT_2016,ASSAULT_2017,ASSAULT_2018,ASSAULT_2019,ASSAULT_2020,ASSAULT_2021,ASSAULT_2022,ASSAULT_2023,ASSAULT_2024,ASSAULT_RATE_2014,ASSAULT_RATE_2015,ASSAULT_RATE_2016,ASSAULT_RATE_2017,ASSAULT_RATE_2018,ASSAULT_RATE_2019,ASSAULT_RATE_2020,ASSAULT_RATE_2021,ASSAULT_RATE_2022,ASSAULT_RATE_2023,ASSAULT_RATE_2024,AUTOTHEFT_2014,AUTOTHEFT_2015,AUTOTHEFT_2016,AUTOTHEFT_2017,AUTOTHEFT_2018,AUTOTHEFT_2019,AUTOTHEFT_2020,AUTOTHEFT_2021,AUTOTHEFT_2022,AUTOTHEFT_2023,AUTOTHEFT_2024,AUTOTHEFT_RATE_2014,AUTOTHEFT_RATE_2015,AUTOTHEFT_RATE_2016,AUTOTHEFT_RATE_2017,AUTOTHEFT_RATE_2018,AUTOTHEFT_RATE_2019,AUTOTHEFT_RATE_2020,AUTOTHEFT_RATE_2021,AUTOTHEFT_RATE_2022,AUTOTHEFT_RATE_2023,AUTOTHEFT_RATE_2024,BIKETHEFT_2014,BIKETHEFT_2015,BIKETHEFT_2016,BIKETHEFT_2017,BIKETHEFT_2018,BIKETHEFT_2019,BIKETHEFT_2020,BIKETHEFT_2021,BIKETHEFT_2022,BIKETHEFT_2023,BIKETHEFT_2024,BIKETHEFT_RATE_2014,BIKETHEFT_RATE_2015,BIKETHEFT_RATE_2016,BIKETHEFT_RATE_2017,BIKETHEFT_RATE_2018,BIKETHEFT_RATE_2019,BIKETHEFT_RATE_2020,BIKETHEFT_RATE_2021,BIKETHEFT_RATE_2022,BIKETHEFT_RATE_2023,BIKETHEFT_RATE_2024,BREAKENTER_2014,BREAKENTER_2015,BREAKENTER_2016,BREAKENTER_2017,BREAKENTER_2018,BREAKENTER_2019,BREAKENTER_2020,BREAKENTER_2021,BREAKENTER_2022,BREAKENTER_2023,BREAKENTER_2024,BREAKENTER_RATE_2014,BREAKENTER_RATE_2015,BREAKENTER_RATE_2016,BREAKENTER_RATE_2017,BREAKENTER_RATE_2018,BREAKENTER_RATE_2019,BREAKENTER_RATE_2020,BREAKENTER_RATE_2021,BREAKENTER_RATE_2022,BREAKENTER_RATE_2023,BREAKENTER_RATE_2024,HOMICIDE_2014,HOMICIDE_2015,HOMICIDE_2016,HOMICIDE_2017,HOMICIDE_2018,HOMICIDE_2019,HOMICIDE_2020,HOMICIDE_2021,HOMICIDE_2022,HOMICIDE_2023,HOMICIDE_2024,HOMICIDE_RATE_2014,HOMICIDE_RATE_2015,HOMICIDE_RATE_2016,HOMICIDE_RATE_2017,HOMICIDE_RATE_2018,HOMICIDE_RATE_2019,HOMICIDE_RATE_2020,HOMICIDE_RATE_2021,HOMICIDE_RATE_2022,HOMICIDE_RATE_2023,HOMICIDE_RATE_2024,ROBBERY_2014,ROBBERY_2015,ROBBERY_2016,ROBBERY_2017,ROBBERY_2018,ROBBERY_2019,ROBBERY_2020,ROBBERY_2021,ROBBERY_2022,ROBBERY_2023,ROBBERY_2024,ROBBERY_RATE_2014,ROBBERY_RATE_2015,ROBBERY_RATE_2016,ROBBERY_RATE_2017,ROBBERY_RATE_2018,ROBBERY_RATE_2019,ROBBERY_RATE_2020,ROBBERY_RATE_2021,ROBBERY_RATE_2022,ROBBERY_RATE_2023,ROBBERY_RATE_2024,SHOOTING_2014,SHOOTING_2015,SHOOTING_2016,SHOOTING_2017,SHOOTING_2018,SHOOTING_2019,SHOOTING_2020,SHOOTING_2021,SHOOTING_2022,SHOOTING_2023,SHOOTING_2024,SHOOTING_RATE_2014,SHOOTING_RATE_2015,SHOOTING_RATE_2016,SHOOTING_RATE_2017,SHOOTING_RATE_2018,SHOOTING_RATE_2019,SHOOTING_RATE_2020,SHOOTING_RATE_2021,SHOOTING_RATE_2022,SHOOTING_RATE_2023,SHOOTING_RATE_2024,THEFTFROMMV_2014,THEFTFROMMV_2015,THEFTFROMMV_2016,THEFTFROMMV_2017,THEFTFROMMV_2018,THEFTFROMMV_2019,THEFTFROMMV_2020,THEFTFROMMV_2021,THEFTFROMMV_2022,THEFTFROMMV_2023,THEFTFROMMV_2024,THEFTFROMMV_RATE_2014,THEFTFROMMV_RATE_2015,THEFTFROMMV_RATE_2016,THEFTFROMMV_RATE_2017,THEFTFROMMV_RATE_2018,THEFTFROMMV_RATE_2019,THEFTFROMMV_RATE_2020,THEFTFROMMV_RATE_2021,THEFTFROMMV_RATE_2022,THEFTFROMMV_RATE_2023,THEFTFROMMV_RATE_2024,THEFTOVER_2014,THEFTOVER_2015,THEFTOVER_2016,THEFTOVER_2017,THEFTOVER_2018,THEFTOVER_2019,THEFTOVER_2020,THEFTOVER_2021,THEFTOVER_2022,THEFTOVER_2023,THEFTOVER_2024,THEFTOVER_RATE_2014,THEFTOVER_RATE_2015,THEFTOVER_RATE_2016,THEFTOVER_RATE_2017,THEFTOVER_RATE_2018,THEFTOVER_RATE_2019,THEFTOVER_RATE_2020,THEFTOVER_RATE_2021,THEFTOVER_RATE_2022,THEFTOVER_RATE_2023,THEFTOVER_RATE_2024,POPULATION_2024,Shape__Area,Shape__Length
96,Woodbine-Lumsden,60,51,41,36,34,41,35,31,33,41,32,53,626.7666015625,506.1103515625,444.060699462891,418.461547851563,502.944061279297,428.396575927734,378.602844238281,400.485443115234,492.729248046875,373.744445800781,618.580749511719,2,6,2,1,2,7,4,9,22,16,10,24.5790824890137,74.0649337768555,24.6700382232666,12.307692527771,24.5338573455811,85.679313659668,48.851978302002,109.223304748535,264.391296386719,186.872222900391,116.713348388672,5,3,7,2,6,8,7,3,1,5,4,61.4477081298828,37.0324668884277,86.3451309204102,24.615385055542,73.6015701293945,97.9192199707031,85.4909591674805,36.4077682495117,12.017786026001,58.3975715637207,46.6853408813477,36,18,14,10,14,10,12,11,6,12,14,442.423492431641,222.194793701172,172.69026184082,123.076919555664,171.736999511719,122.399017333984,146.555938720703,133.495147705078,72.1067199707031,140.154174804688,163.398696899414,0,1,0,1,0,1,0,0,0,1,0,0,12.3441553115845,0,12.307692527771,0,12.2399024963379,0,0,0,11.6795139312744,0,5,7,3,6,6,3,6,2,5,0,9,61.4477081298828,86.4090881347656,37.0050582885742,73.8461532592773,73.6015701293945,36.7197074890137,73.2779693603516,24.2718448638916,60.0889320373535,0,105.042015075684,0,0,1,1,1,0,0,0,0,0,3,0,0,12.3350191116333,12.307692527771,12.2669286727905,0,0,0,0,0,35.0140037536621,49,35,36,17,34,35,38,32,15,13,20,602.187561035156,432.045440673828,444.060699462891,209.230773925781,417.075561523438,428.396575927734,464.093811035156,388.349517822266,180.266799926758,151.833679199219,233.426696777344,2,3,6,0,3,5,1,0,1,4,1,24.5790824890137,37.0324668884277,74.0101165771484,0,36.8007850646973,61.1995086669922,12.2129945755005,0,12.017786026001,46.7180557250977,11.6713352203369,8568,1196277.1640625,4871.17849073059
97,Danforth East York,59,69,55,41,77,81,85,57,58,69,100,78,394.195617675781,313.909027099609,231.782470703125,435.471099853516,458.092987060547,481.177459716797,322.891296386719,326.429534912109,386.79296875,547.3154296875,428.547882080078,6,10,12,10,14,9,16,16,51,51,41,34.2778778076172,57.0743675231934,67.8387680053711,56.5546875,79.1765670776367,50.9482040405273,90.6361541748047,90.0495300292969,285.890472412109,279.130859375,225.262344360352,5,4,20,8,9,12,21,22,13,4,5,28.5648994445801,22.8297462463379,113.064613342285,45.2437515258789,50.8992195129395,67.9309387207031,118.959953308105,123.818099975586,72.8740386962891,21.8926162719727,27.4710178375244,31,24,42,25,18,24,33,23,26,12,20,177.10237121582,136.978485107422,237.435699462891,141.38671875,101.798439025879,135.861877441406,186.937057495117,129.446197509766,145.748077392578,65.677848815918,109.884071350098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.66475963592529,0,0,0,0,4,8,5,9,10,8,9,5,5,4,5,22.8519191741943,45.6594924926758,28.2661533355713,50.8992195129395,56.5546875,45.2872924804688,50.982837677002,28.1404781341553,28.0284767150879,21.8926162719727,27.4710178375244,0,0,0,1,1,1,0,1,0,0,0,0,0,0,5.65546894073486,5.65546894073486,5.66091156005859,0,5.62809562683105,0,0,0,59,65,43,19,37,83,59,58,49,45,37,337.065826416016,370.9833984375,243.088928222656,107.453910827637,209.252349853516,469.855651855469,334.220825195313,326.429534912109,274.679077148438,246.291931152344,203.285537719727,1,3,4,0,3,8,5,4,3,4,8,5.71297979354858,17.1223106384277,22.612922668457,0,16.9664058685303,45.2872924804688,28.3237972259521,22.5123825073242,16.8170852661133,21.8926162719727,43.9536285400391,18201,2188610.31005859,7623.95239240969
98,Old East York,58,53,51,48,45,61,48,30,38,68,63,74,558.777038574219,539.169067382813,505.848876953125,474.183349609375,643.527770996094,506.810272216797,317.325988769531,399.579376220703,712.191040039063,644.699157714844,760.456298828125,3,5,6,0,9,4,8,19,22,32,22,31.6288871765137,52.8597106933594,63.2311096191406,0,94.9467239379883,42.234188079834,84.6202697753906,199.789688110352,230.414749145508,327.466217041016,226.081588745117,4,2,2,6,3,0,8,4,7,6,6,42.1718521118164,21.1438846588135,21.0770359039307,63.2244453430176,31.6489086151123,0,84.6202697753906,42.0609893798828,73.3137817382813,61.3999176025391,61.6586151123047,21,11,26,17,28,13,15,6,22,7,9,221.402206420898,116.291358947754,274.00146484375,179.135925292969,295.389801025391,137.261108398438,158.662994384766,63.0914840698242,230.414749145508,71.6332397460938,92.487922668457,0,0,1,0,1,0,0,0,0,0,0,0,0,10.5385179519653,0,10.549635887146,0,0,0,0,0,0,17,6,9,5,7,12,5,8,7,6,9,179.230361938477,63.4316520690918,94.8466644287109,52.6870384216309,73.8474502563477,126.702568054199,52.8876647949219,84.1219787597656,73.3137817382813,61.3999176025391,92.487922668457,0,1,1,1,1,0,1,0,2,2,1,0,10.5719423294067,10.5385179519653,10.537407875061,10.549635887146,0,10.5775337219238,0,20.9467945098877,20.4666385650635,10.2764358520508,36,33,17,21,21,36,28,21,27,27,26,379.546661376953,348.874084472656,179.154815673828,221.285568237305,221.542358398438,380.107696533203,296.170928955078,220.820190429688,282.78173828125,276.299621582031,267.187347412109,4,3,2,2,0,3,4,5,1,1,3,42.1718521118164,31.7158260345459,21.0770359039307,21.0748157501221,0,31.6756420135498,42.3101348876953,52.5762367248535,10.4733972549438,10.2333192825317,30.8293075561523,9731,2349869.3762207,7485.02139969222
99,Runnymede-Bloor West Village,89,31,43,39,38,33,45,32,26,43,59,51,298.335083007813,412.470031738281,372.101898193359,361.801391601563,313.569000244141,427.147613525391,303.317535400391,244.223175048828,398.406372070313,528.958190917969,454.707550048828,16,12,9,20,27,31,17,22,30,43,25,153.979400634766,115.10791015625,85.8696670532227,190.421783447266,256.556457519531,294.257232666016,161.137435913086,206.650390625,277.957946777344,385.511932373047,222.895858764648,21,20,15,21,7,9,8,7,6,15,8,202.09797668457,191.846527099609,143.116119384766,199.94287109375,66.5146331787109,85.4295196533203,75.8293838500977,65.7523956298828,55.5915870666504,134.480911254883,71.3266754150391,21,25,22,19,22,27,29,12,22,32,29,202.09797668457,239.808151245117,209.90364074707,180.900695800781,209.045989990234,256.28857421875,274.881530761719,112.718391418457,203.835815429688,286.892608642578,258.559204101563,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.2652645111084,0,8.91583442687988,14,21,16,16,19,20,7,6,13,18,6,134.731979370117,201.438842773438,152.657196044922,152.337432861328,180.53971862793,189.843383789063,66.3507080078125,56.3591957092285,120.448440551758,161.377090454102,53.4950065612793,0,1,0,0,0,0,0,0,0,1,1,0,9.59232616424561,0,0,0,0,0,0,0,8.96539402008057,8.91583442687988,32,29,18,22,21,35,15,24,19,19,16,307.958801269531,278.177459716797,171.739334106445,209.463958740234,199.543899536133,332.225921630859,142.180099487305,225.436782836914,176.040023803711,170.342483520508,142.653350830078,1,1,1,1,2,2,3,8,0,6,1,9.62371253967285,9.59232616424561,9.54107475280762,9.52108955383301,19.0041809082031,18.984338760376,28.4360198974609,75.1455917358398,0,53.7923622131348,8.91583442687988,11216,1593616.31176758,6747.78843752808
100,High Park North,88,88,114,104,114,112,100,91,99,138,186,171,392.96240234375,507.365692138672,453.415863037109,496.472442626953,487.189514160156,434.536987304688,394.845306396484,425.879730224609,588.285461425781,769.740112304688,706.523986816406,11,14,7,9,20,27,18,20,37,42,35,49.1203002929688,62.3080673217773,30.5183773040771,39.1951904296875,86.9981307983398,117.324989318848,78.1012725830078,86.0363082885742,157.728713989258,173.812286376953,144.610168457031,33,37,47,61,53,52,58,32,34,28,33,147.360900878906,164.671325683594,204.909103393555,265.656311035156,230.545043945313,225.959243774414,251.659652709961,137.658096313477,144.939895629883,115.874855041504,136.346740722656,17,70,28,54,62,67,32,38,32,57,58,75.9131927490234,311.540344238281,122.073509216309,235.171157836914,269.694213867188,291.139801025391,138.846710205078,163.468978881836,136.414016723633,235.888092041016,239.639709472656,1,0,0,0,0,0,0,0,1,1,0,4.46548175811768,0,0,0,0,0,0,0,4.26293802261353,4.13838768005371,0,19,29,30,37,26,17,18,12,18,24,25,84.8441543579102,129.066711425781,130.793045043945,161.135787963867,113.097564697266,73.8712921142578,78.1012725830078,51.6217842102051,76.7328872680664,99.3213043212891,103.292984008789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,22,19,47,30,46,46,29,55,26,43,165.22282409668,97.9126815795898,82.8355941772461,204.686004638672,130.497192382813,199.887023925781,199.592132568359,124.752647399902,234.46159362793,107.598083496094,177.663925170898,6,2,3,2,4,5,4,5,6,4,9,26.7928905487061,8.90115261077881,13.0793037414551,8.71004295349121,17.3996257781982,21.7268505096436,17.3558387756348,21.5090770721436,25.5776271820068,16.5535507202148,37.185474395752,24203,1882260.83129883,6319.69544078773
101,High Park-Swansea,87,80,100,85,84,71,96,77,81,93,106,110,341.311492919922,420.698364257813,344.394470214844,342.787200927734,291.928771972656,397.696685791016,321.556823730469,338.402404785156,384.74267578125,425.088226318359,440.211303710938,15,15,12,14,20,25,41,24,75,54,32,63.9959030151367,63.1047554016113,48.6203956604004,57.1311988830566,82.2334594726563,103.566841125488,171.21858215332,100.267379760742,310.2763671875,216.554382324219,128.061462402344,19,20,57,32,44,33,20,28,14,19,16,81.0614776611328,84.1396713256836,230.946884155273,130.585601806641,180.913619995117,136.708236694336,83.5212554931641,116.978607177734,57.9182510375977,76.1950607299805,64.0307312011719,46,50,32,40,45,54,50,28,50,51,51,196.254104614258,210.349182128906,129.654388427734,163.231994628906,185.025283813477,223.704376220703,208.803146362305,116.978607177734,206.85090637207,204.523574829102,204.097961425781,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4.14267349243164,0,0,4.13701820373535,4.01026630401611,0,19,34,14,22,12,21,10,9,10,9,15,81.0614776611328,143.037445068359,56.7237968444824,89.7775955200195,49.3400764465332,86.9961471557617,41.760627746582,37.6002655029297,41.3701820373535,36.0923957824707,60.0288124084473,0,1,4,3,2,3,2,2,3,3,3,0,4.20698356628418,16.2067985534668,12.2423992156982,8.22334575653076,12.4280214309692,8.35212516784668,8.35561466217041,12.4110536575317,12.0307989120483,12.005763053894,52,70,49,52,25,57,50,31,41,40,59,221.852462768555,294.488861083984,198.533279418945,212.201599121094,102.79182434082,236.132400512695,208.803146362305,129.51203918457,169.617736816406,160.41064453125,236.113327026367,7,5,4,9,3,13,8,4,5,10,14,29.8647556304932,21.0349178314209,16.2067985534668,36.7271995544434,12.3350191116333,53.8547592163086,33.4085006713867,16.7112293243408,20.6850910186768,40.1026611328125,56.0268936157227,24988,5357614.60986328,10600.0012077129
102,Roncesvalles,86,97,124,135,134,97,126,121,107,110,137,173,624.838989257813,803.421020507813,871.248779296875,866.808959960938,628.686218261719,819.352294921875,788.993225097656,695.030883789063,711.928039550781,866.320983886719,1098.482421875,16,7,12,21,24,15,16,18,23,27,20,103.066223144531,45.3544120788574,77.4443359375,135.843200683594,155.551239013672,97.5419464111328,104.329681396484,116.921081542969,148.857681274414,170.734786987305,126.9921875,25,42,28,74,68,56,47,24,22,21,24,161.040969848633,272.12646484375,180.70344543457,478.685546875,440.728485107422,364.156585693359,306.468444824219,155.894775390625,142.385604858398,132.793731689453,152.390625,38,36,45,48,75,95,67,67,53,49,71,244.782272338867,233.251266479492,290.416259765625,310.498748779297,486.097595214844,617.765625,436.880554199219,435.206237792969,343.019866943359,309.852020263672,450.822265625,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,12.9626026153564,6.5027961730957,0,0,0,0,12.69921875,28,24,37,26,26,24,24,12,18,22,6,180.36589050293,155.500839233398,238.786712646484,168.186813354492,168.51383972168,156.067108154297,156.494522094727,77.9473876953125,116.497314453125,139.117233276367,38.09765625,0,0,4,7,2,5,2,4,1,1,0,0,0,25.8147792816162,45.2810668945313,12.9626026153564,32.5139808654785,13.0412101745605,25.9824619293213,6.47207307815552,6.32351064682007,0,25,32,37,61,56,48,52,43,45,39,29,161.040969848633,207.334457397461,238.786712646484,394.592132568359,362.952880859375,312.134216308594,339.071472167969,279.311462402344,291.243286132813,246.616928100586,184.138671875,2,2,3,12,5,11,4,8,8,5,8,12.8832778930664,12.9584035873413,19.361083984375,77.6246871948242,32.4065055847168,71.53076171875,26.0824203491211,51.9649238586426,51.7765846252441,31.6175537109375,50.796875,15749,1504504.51928711,6163.74118560016
103,South Parkdale,85,183,216,218,210,208,238,240,257,260,321,279,855.220092773438,1008.07391357422,953.505676269531,920.366394042969,913.964294433594,1047.58129882813,1058.34106445313,1126.59997558594,1096.72253417969,1279.19018554688,1079.17846679688,9,19,23,18,15,21,16,17,32,43,47,42.0600051879883,88.6731719970703,100.599220275879,78.8885498046875,65.910888671875,92.4336471557617,70.5560684204102,74.5221786499023,134.981231689453,171.355697631836,181.797088623047,26,24,30,44,44,76,48,32,28,30,35,121.506683349609,112.00821685791,131.216369628906,192.838668823242,193.338607788086,334.521759033203,211.668212890625,140.277053833008,118.108573913574,119.550491333008,135.380813598633,45,51,68,58,78,89,89,63,61,63,49,210.300033569336,238.017456054688,297.423797607422,254.196426391602,342.736633300781,391.742584228516,392.468139648438,276.170440673828,257.307952880859,251.056030273438,189.533126831055,0,0,1,0,0,1,0,0,1,0,1,0,0,4.37387895584106,0,0,4.40160226821899,0,0,4.21816349029541,0,3.86802315711975,20,32,33,29,33,34,16,20,7,22,16,93.466682434082,149.344284057617,144.338012695313,127.098213195801,145.003952026367,149.654479980469,70.5560684204102,87.6731567382813,29.5271434783936,87.6703567504883,61.888370513916,0,1,7,5,6,2,3,3,2,0,3,0,4.66700887680054,30.6171550750732,21.9134864807129,26.3643550872803,8.80320453643799,13.2292633056641,13.1509733200073,8.43632698059082,0,11.6040687561035,77,39,46,84,43,52,40,50,55,34,38,359.846710205078,182.01335144043,201.198440551758,368.146545410156,188.944549560547,228.883316040039,176.390182495117,219.182891845703,231.998992919922,135.49055480957,146.984878540039,5,4,9,11,9,23,13,6,10,21,10,23.3666706085205,18.6680355072021,39.3649139404297,48.2096672058105,39.5465316772461,101.236846923828,57.3268051147461,26.3019466400146,42.1816329956055,83.6853408813477,38.6802291870117,25853,2287026.29760742,10818.6013779085
104,Little Portugal,84,78,80,108,88,86,84,80,105,106,129,154,543.175476074219,531.879516601563,665.229431152344,539.744873046875,525.961730957031,512.288818359375,486.233520507813,630.176452636719,628.222595214844,738.6201171875,875,11,12,12,18,12,11,26,7,26,23,22,76.6016693115234,79.7819290161133,73.9143829345703,110.402359008789,73.390007019043,67.0854415893555,158.025894165039,42.0117645263672,154.092330932617,131.691955566406,125,39,39,41,81,56,64,74,41,19,17,27,271.587738037109,259.291259765625,252.540802001953,496.810607910156,342.486694335938,390.315307617188,449.765991210938,246.068893432617,112.605941772461,97.337532043457,153.409088134766,41,39,40,40,56,58,54,40,32,32,42,285.515319824219,259.291259765625,246.381271362305,245.338562011719,342.486694335938,353.723236083984,328.207611083984,240.06721496582,189.652099609375,183.223587036133,238.636367797852,1,2,1,0,1,0,0,0,0,0,0,6.9637885093689,13.2969884872437,6.15953207015991,0,6.11583375930786,0,0,0,0,0,0,9,6,9,13,12,8,9,10,14,14,24,62.6740951538086,39.8909645080566,55.4357872009277,79.7350311279297,73.390007019043,48.7894134521484,54.7012710571289,60.0168037414551,82.9727935791016,80.1603240966797,136.363632202148,0,1,0,0,1,1,0,1,0,1,1,0,6.64849424362183,0,0,6.11583375930786,6.09867668151855,0,6.00168037414551,0,5.72573709487915,5.68181800842285,24,29,30,44,31,41,42,26,30,44,43,167.130920410156,192.806335449219,184.785949707031,269.872436523438,189.590850830078,250.045745849609,255.272598266602,156.043685913086,177.798843383789,251.932434082031,244.318176269531,5,1,4,2,11,9,6,7,4,9,17,34.8189430236816,6.64849424362183,24.6381282806396,12.2669286727905,67.274169921875,54.8880882263184,36.4675140380859,42.0117645263672,23.7065124511719,51.5316352844238,96.5909118652344,17600,1216333.33007813,5440.80926362607
105,Dufferin Grove,83,82,78,83,78,107,79,78,79,84,144,182,676.902770996094,642.980773925781,677.551025390625,641.605651855469,886.7158203125,659.377319335938,655.847961425781,664.200439453125,693.8134765625,1146.31433105469,1433.52233886719,9,8,7,9,14,3,16,20,10,18,19,74.2942047119141,65.9467468261719,57.1428565979004,74.0314254760742,116.018898010254,25.0396461486816,134.532913208008,168.152008056641,82.5968475341797,143.289291381836,149.653427124023,23,40,42,42,28,44,36,28,37,58,48,189.862976074219,329.733734130859,342.857147216797,345.47998046875,232.037796020508,367.248138427734,302.699066162109,235.412811279297,305.608337402344,461.709930419922,378.071838378906,28,33,26,25,46,44,56,29,27,36,48,231.13752746582,272.030334472656,212.244903564453,205.642837524414,381.204925537109,367.248138427734,470.865203857422,243.820419311523,223.011474609375,286.578582763672,378.071838378906,0,0,1,0,0,0,1,0,0,0,2,0,0,8.16326522827148,0,0,0,8.40830707550049,0,0,0,15.7529926300049,29,26,18,8,18,30,19,4,17,28,18,239.392440795898,214.326934814453,146.938781738281,65.8057098388672,149.167144775391,250.396453857422,159.757843017578,33.6304016113281,140.414642333984,222.894439697266,141.776931762695,0,0,1,1,2,0,3,1,2,1,1,0,0,8.16326522827148,8.2257137298584,16.5741271972656,0,25.2249221801758,8.40760040283203,16.5193691253662,7.96051597595215,7.87649631500244,47,32,38,33,40,35,41,23,23,39,30,387.980834960938,263.786987304688,310.204071044922,271.448547363281,331.482543945313,292.129211425781,344.740600585938,193.374816894531,189.972747802734,310.460113525391,236.294891357422,8,5,3,3,7,7,4,3,6,7,11,66.0392913818359,41.2167167663574,24.4897956848145,24.6771411895752,58.009449005127,58.4258422851563,33.633228302002,25.2228012084961,49.55810546875,55.7236099243164,86.6414642333984,12696,1387929.25976563,5148.23705892718
106,Trinity-Bellwoods,81,117,111,137,138,118,116,107,128,142,135,178,684.090515136719,654.442565917969,796.604248046875,810.382263183594,699.300720214844,694.486022949219,646.018249511719,773.040222167969,852.1875,788.137084960938,1038.14306640625,11,15,22,19,19,23,14,20,29,28,25,64.3162002563477,88.4381790161133,127.921852111816,111.574371337891,112.599266052246,137.699813842773,84.525749206543,120.787536621094,174.038284301758,163.465469360352,145.806594848633,39,41,69,61,65,57,80,40,32,46,49,228.030166625977,241.731033325195,401.209442138672,358.212463378906,385.2080078125,341.256072998047,483.004272460938,241.575073242188,192.042251586914,268.550415039063,285.780944824219,67,56,46,69,63,110,86,49,69,73,80,391.744140625,330.169219970703,267.472961425781,405.191131591797,373.35546875,658.564331054688,519.229614257813,295.929473876953,414.091094970703,426.177825927734,466.581115722656,0,0,1,0,0,0,1,0,0,0,0,0,0,5.81462955474854,0,0,0,6.03755378723145,0,0,0,0,27,16,17,19,15,21,21,21,31,25,8,157.867034912109,94.3340606689453,98.8487014770508,111.574371337891,88.894157409668,125.725914001465,126.788627624512,126.82691192627,186.040924072266,145.951309204102,46.6581115722656,0,3,2,1,1,1,2,2,1,1,2,0,17.6876354217529,11.6292591094971,5.87233543395996,5.92627716064453,5.98694849014282,12.0751075744629,12.0787534713745,6.00132036209106,5.83805227279663,11.6645278930664,107,64,61,70,64,59,31,28,37,40,54,625.621215820313,377.336242675781,354.692413330078,411.0634765625,379.28173828125,353.229949951172,187.164154052734,169.102554321289,222.048843383789,233.522094726563,314.942260742188,12,6,2,6,8,3,8,8,9,9,14,70.1631317138672,35.3752708435059,11.6292591094971,35.2340126037598,47.4102172851563,17.9608459472656,48.3004302978516,48.315013885498,54.0118827819824,52.5424728393555,81.6516952514648,17146,1729614.94775391,5343.06048878188
107,Don Valley Village,47,113,136,137,125,126,143,98,125,116,165,181,407.795013427734,491.666961669922,491.567993164063,447.595520019531,450.917938232422,511.865997314453,350.601043701172,443.325286865234,401.550811767578,545.869567871094,588.197082519531,48,29,27,28,27,22,35,34,70,163,132,173.22265625,104.840751647949,96.8783645629883,100.26139831543,96.6252746582031,78.7486114501953,125.214653015137,120.584480285645,242.315155029297,539.252990722656,428.961395263672,7,7,2,4,8,5,6,17,4,7,7,25.2616386413574,25.3063888549805,7.17617511749268,14.3230562210083,28.629711151123,17.8974113464355,21.465368270874,60.2922401428223,13.8465795516968,23.1581039428711,22.747953414917,80,47,66,32,58,34,30,31,31,45,49,288.704437255859,169.914321899414,236.813781738281,114.584449768066,207.565399169922,121.70240020752,107.326843261719,109.944671630859,107.310997009277,148.873519897461,159.23567199707,2,0,0,0,0,0,2,0,0,2,0,7.21761083602905,0,0,0,0,0,7.15512323379517,0,0,6.61660099029541,0,48,33,26,19,35,33,23,17,29,28,38,173.22265625,119.301544189453,93.2902755737305,68.0345153808594,125.254981994629,118.122917175293,82.2839126586914,60.2922401428223,100.387702941895,92.6324157714844,123.488883972168,1,2,1,0,2,3,0,2,2,5,0,3.60880541801453,7.23039674758911,3.58808755874634,0,7.15742778778076,10.7384471893311,0,7.09320449829102,6.92328977584839,16.5415019989014,0,106,105,65,37,50,69,55,63,80,104,55,382.533386230469,379.595825195313,233.225692749023,132.488265991211,178.935684204102,246.984283447266,196.765884399414,223.435943603516,276.931610107422,344.063262939453,178.733917236328,10,6,8,10,11,14,6,11,11,14,19,36.0880546569824,21.6911888122559,28.7047004699707,35.8076400756836,39.365852355957,50.1127548217773,21.465368270874,39.0126266479492,38.0780944824219,46.3162078857422,61.744441986084,30772,4212455.24804688,8326.57889326257
