_id,CURRENT BUILDING EVAL SCORE,FENCING,BUILDING CLEANLINESS,INT. HANDRAIL / GUARD - MAINT.,GRAFFITI,CLEANING LOG,PEST CONTROL LOG,MAINTENANCE LOG,STATE OF GOOD REPAIR PLAN,TENANT SERVICE REQUEST LOG,INT. HALLWAY - WALLS / CEILING,LATITUDE,LONGITUDE
408,92,3,2,2,3,1,3,3,3,3,3,43.6416349795,-79.47294432
209,83,1,2,3,3,3,3,3,3,3,2,43.641662544,-79.434067394
409,80,3,3,3,3,1,1,1,1,1,2,43.6418182703,-79.4734954381
210,91,2,3,3,3,3,3,3,3,3,1,43.64190503,-79.434096668
171,98,3,3,3,3,2,3,3,3,3,3,43.641956672,-79.400830248
211,97,2,3,2,3,3,3,3,3,3,3,43.641967267,-79.434826393
2146,66,2,2,3,2,1,1,1,1,1,1,43.6422400128,-79.4533563133
3055,90,3,3,2,3,3,3,3,3,3,3,43.642248071,-79.43622149
2734,76,2,1,2,1,1,3,3,3,3,1,43.642327783,-79.416081107
3484,89,2,3,2,3,3,3,3,3,3,3,43.642552067,-79.448199755
2578,95,3,3,3,3,3,3,3,3,3,3,43.6425908284,-79.5784906979
1017,90,1,3,2,3,3,3,3,3,3,2,43.642627982,-79.423024259
175,82,1,3,2,3,3,1,1,1,3,3,43.642859163,-79.431385378
3150,46,1,1,1,1,1,1,1,1,1,1,43.643015827,-79.425801126
3249,100,3,3,3,3,3,3,3,3,3,2,43.6431712607,-79.532364963
2147,81,2,2,2,3,1,1,1,1,1,3,43.6433287042,-79.4525126324
363,92,3,2,3,3,1,3,3,3,3,2,43.64339526,-79.399965439
1754,90,2,3,2,3,1,3,3,3,3,2,43.643424173,-79.425313227
3250,100,3,3,3,3,3,3,3,3,3,3,43.643486952,-79.531938
1480,100,3,3,3,3,3,3,3,3,3,3,43.643657419,-79.532835392
1041,91,3,2,3,2,1,3,3,3,3,2,43.643820968,-79.418945224
1894,82,1,1,1,1,3,3,3,3,3,1,43.643963225,-79.410357752
1893,83,3,1,3,1,1,3,3,3,3,1,43.6445845561,-79.40368311
1050,88,3,3,3,3,3,3,0,0,0,3,43.6448379761,-79.5277127601
3056,82,3,2,3,3,1,3,3,1,3,3,43.644918456,-79.435885913
2902,100,3,3,3,3,3,3,3,3,3,3,43.644956232,-79.394471437
1051,94,3,3,3,3,3,3,3,3,3,2,43.6449745319,-79.5285857923
3149,81,1,3,2,3,3,1,3,3,3,1,43.64506279,-79.415605409
3381,95,3,3,3,3,2,3,3,3,3,2,43.645129722,-79.409810857
3057,93,3,3,3,1,3,3,3,3,3,2,43.64516038,-79.436694454
1892,94,1,3,3,3,3,3,3,3,3,2,43.645573462,-79.402433707
1049,93,3,3,3,3,3,3,3,1,3,3,43.6455831031,-79.5265058924
110,93,3,3,3,3,3,3,3,3,3,3,43.645605233,-79.473469677
3485,71,2,3,2,3,0,0,0,0,0,1,43.645866294,-79.449359089
1509,82,3,1,2,2,3,3,3,1,3,1,43.6460539737,-79.5307204915
3486,71,3,2,1,3,0,0,0,0,0,3,43.646072995,-79.449425236
2547,83,1,3,2,2,1,1,1,3,1,2,43.646159833,-79.473952107
1098,81,2,3,2,2,1,1,1,3,1,2,43.646232595,-79.473567835
1053,90,3,2,3,2,3,3,3,3,3,2,43.646310516,-79.530501016
1024,91,3,3,3,3,3,3,3,3,3,2,43.6463454422,-79.5227554263
1052,85,1,1,3,3,3,3,3,3,3,1,43.6464029439,-79.5294506955
3487,65,3,1,1,1,0,0,0,0,0,2,43.6464968961,-79.4493527834
2385,41,3,1,1,2,1,1,1,1,1,1,43.646503767,-79.41168935
1048,98,3,3,3,3,3,3,3,3,3,3,43.6465857177,-79.5271471882
1365,89,2,3,2,3,3,3,3,3,3,2,43.646685099,-79.4485785795
3339,91,1,3,3,2,3,3,3,2,3,2,43.646717897,-79.374036398
2010,76,1,3,3,3,0,0,0,0,0,2,43.64673173,-79.40357889
2056,79,1,2,3,1,1,3,3,3,3,2,43.646859159,-79.369670022
3380,81,1,2,3,3,1,3,3,1,3,1,43.646952835,-79.400327358
369,83,3,2,3,2,1,3,3,3,3,1,43.647024268,-79.372866481
449,96,3,3,3,3,3,3,3,3,3,1,43.647102911,-79.526466446
2681,85,2,2,2,2,3,3,3,3,3,1,43.647261855,-79.400907613
911,89,3,3,3,3,1,1,1,1,1,2,43.647299759,-79.477709698
3340,87,1,3,3,2,2,3,3,3,3,2,43.647312711,-79.372960844
1665,89,1,3,3,3,3,3,3,3,3,3,43.647538365,-79.490427081
704,84,1,2,2,3,3,3,3,3,1,3,43.647552675,-79.489042942
2055,87,1,2,3,1,3,3,3,3,3,2,43.64755666,-79.370208586
1668,82,2,2,3,3,2,3,1,3,3,2,43.647625728,-79.491336413
1666,89,2,3,2,3,3,3,3,3,3,3,43.647631666,-79.490688213
1667,89,1,3,3,3,1,3,3,3,3,3,43.647685867,-79.490964697
2166,79,3,1,2,3,2,3,3,1,3,2,43.647785657,-79.5258528138
1888,81,3,3,2,3,1,1,1,3,1,2,43.648016589,-79.48963831
3341,96,1,3,3,3,3,3,3,3,3,2,43.648021678,-79.372388005
1887,92,3,3,2,3,3,3,3,3,3,2,43.648126128,-79.489323549
450,85,3,2,2,3,3,3,3,1,3,2,43.648139694,-79.5237605383
3393,89,3,3,3,3,3,3,3,3,3,2,43.6481742891,-79.4902420295
709,85,1,3,3,3,1,3,3,3,3,1,43.648227444,-79.530348478
710,94,2,3,3,3,3,3,3,3,3,2,43.648421735,-79.530760922
638,89,1,2,3,3,2,3,3,3,3,3,43.648423856,-79.424019412
2167,88,1,3,3,3,3,3,3,3,3,2,43.64846976,-79.525809494
3342,89,3,3,2,3,3,3,3,3,3,2,43.648548433,-79.370253431
2645,91,1,3,3,3,3,3,3,3,3,2,43.648589687,-79.366782746
3430,91,3,3,3,3,3,3,1,3,3,3,43.648859107,-79.568021211
2441,90,1,3,2,3,3,3,3,1,3,N/A,43.648895594,-79.362805101
3429,81,2,3,3,3,1,1,1,1,1,2,43.64890631,-79.568879209
2719,90,2,2,2,2,3,3,3,3,3,2,43.648931485,-79.398985647
1669,90,3,3,3,3,1,1,1,1,1,2,43.648946892,-79.494356545
2168,91,3,3,3,3,1,1,1,1,1,3,43.648974484,-79.526198661
1670,87,3,3,3,3,1,3,1,3,3,3,43.648996752,-79.494971996
3343,90,1,2,2,3,3,3,3,3,3,2,43.649017812,-79.367964945
1494,82,3,2,3,1,0,3,3,3,3,2,43.64915521,-79.432415582
3488,79,2,1,2,3,1,1,3,3,3,2,43.6492006854,-79.4505020154
1492,89,3,3,3,2,3,2,3,3,3,1,43.649212821,-79.425416097
1671,82,3,3,3,3,1,3,3,1,3,3,43.649230274,-79.495336571
1681,94,3,2,2,2,3,1,3,3,3,3,43.6492875275,-79.5040692616
1886,93,1,3,3,3,2,2,3,3,3,3,43.6493332023,-79.4831934689
1680,88,3,3,3,3,1,3,3,1,3,3,43.6493477344,-79.503797178
2332,87,1,3,3,3,3,3,3,3,3,2,43.649350674,-79.429532272
1343,71,3,1,1,2,1,3,3,3,2,2,43.649399074,-79.408574346
2442,96,2,3,3,3,3,3,3,3,3,2,43.649402507,-79.362697005
686,93,3,3,2,2,2,3,3,3,3,3,43.649450698,-79.435105646
1672,80,3,3,2,3,3,3,3,3,3,2,43.649452858,-79.495680667
1493,76,3,2,2,2,3,1,1,1,1,2,43.649465465,-79.432097969
1508,98,3,3,3,3,3,3,3,3,3,3,43.6495469253,-79.5275324793
239,85,3,3,3,3,1,1,1,1,1,3,43.649701717,-79.498708187
1673,93,3,3,3,3,3,3,2,2,3,3,43.649715122,-79.497513447
377,57,1,1,2,1,0,0,0,0,0,2,43.6499453573,-79.411506674
1447,96,1,3,3,3,3,3,3,3,3,2,43.6499749234,-79.3684698144
1495,96,1,3,3,2,2,3,3,3,3,3,43.650010077,-79.433231873
3545,90,1,3,3,3,3,3,3,3,3,3,43.6500184569,-79.4508259143
2552,91,2,3,3,3,3,3,2,3,3,2,43.6500598617,-79.4285544502
2214,85,3,3,2,3,3,1,1,3,2,3,43.6500799543,-79.484335634
4,81,1,3,3,3,1,1,1,1,1,2,43.6500861,-79.366016015
2554,82,3,2,2,2,1,1,3,3,2,1,43.650137633,-79.426725646
238,98,3,3,3,3,3,3,3,3,3,3,43.6501910215,-79.4940291116
2215,89,3,3,2,3,3,3,3,3,3,3,43.6502220463,-79.4843917868
2283,91,1,3,3,2,2,3,3,3,3,2,43.650231675,-79.391500138
2553,96,1,3,3,3,3,3,3,3,3,3,43.650247254,-79.428597853
1674,95,2,3,2,3,3,3,3,3,3,3,43.650271331,-79.496624558
1678,90,3,3,3,2,3,3,3,3,3,2,43.650273995,-79.497864805
1675,90,2,3,3,3,3,3,3,3,3,2,43.650287282,-79.496865285
1676,92,3,3,2,3,3,3,3,3,3,3,43.650305684,-79.497113636
1679,87,2,3,3,3,3,1,3,1,3,3,43.650311347,-79.498551935
1677,87,3,3,3,3,3,3,3,2,3,3,43.650324066,-79.497362719
2216,79,3,3,3,3,0,0,0,0,0,3,43.650362426,-79.4845039565
2548,87,3,3,3,3,3,3,3,3,3,3,43.650437795,-79.47571621
2847,90,1,3,2,3,3,3,3,1,3,2,43.650451275,-79.434250276
2735,88,1,2,3,3,3,3,3,3,3,3,43.6504707673,-79.4188998818
446,82,2,1,3,3,1,3,3,3,3,1,43.650480957,-79.431388261
2549,83,3,2,3,3,1,1,3,1,3,2,43.650563378,-79.475738049
2550,84,3,3,2,3,3,3,3,2,3,2,43.650715997,-79.475696715
898,26,1,0,0,3,0,0,0,0,0,0,43.6507303054,-79.4393963324
1937,90,3,3,3,1,3,3,3,3,3,2,43.650817742,-79.40050764
2284,74,3,2,3,1,1,3,3,3,3,1,43.650961887,-79.391878256
3154,82,3,3,3,3,3,3,3,3,3,1,43.650963553,-79.389358508
65,91,3,3,3,2,3,3,3,3,3,2,43.651211633,-79.390479351
2399,75,2,2,2,1,3,3,3,1,3,2,43.651369768,-79.401162282
3171,84,2,3,3,1,3,3,3,3,3,2,43.651457871,-79.39239786
3243,83,2,2,2,3,1,3,1,3,1,1,43.65152784,-79.393622149
3336,87,3,2,3,3,3,3,3,3,3,1,43.6515343757,-79.563209379
1890,98,3,3,3,3,3,3,3,3,3,3,43.651581464,-79.374057609
66,78,1,3,3,3,0,0,0,0,0,2,43.651593328,-79.390062452
2720,69,3,1,1,1,3,3,3,3,3,1,43.651687962,-79.400557945
724,92,3,2,2,3,3,3,3,3,3,2,43.651709561,-79.564536328
3337,80,3,3,2,3,1,3,1,3,3,2,43.6517984976,-79.5625281219
1884,88,2,3,2,3,3,3,3,3,3,3,43.651822183,-79.471443731
3431,78,3,2,2,2,3,3,3,3,3,1,43.651935308,-79.568128213
2398,88,2,3,3,1,1,3,3,3,3,2,43.652192629,-79.396788053
1507,96,1,3,3,3,3,3,3,3,3,3,43.652203577,-79.525983776
640,64,2,1,2,3,3,3,1,1,3,1,43.652353021,-79.426228273
1506,96,1,3,3,3,3,3,3,3,3,3,43.652394933,-79.525845839
3432,96,3,3,2,3,3,3,3,1,3,3,43.652443491,-79.570433321
3379,80,2,2,3,1,1,1,1,1,1,2,43.652531045,-79.376191045
1891,89,3,3,2,2,3,3,3,3,3,2,43.65255869,-79.365341193
1505,97,1,3,3,3,3,3,3,3,3,3,43.652601481,-79.525645179
903,71,1,1,2,1,3,3,3,3,3,1,43.652655724,-79.39647886
1885,79,3,2,2,2,1,1,1,1,1,3,43.652849679,-79.469860803
415,79,3,3,3,3,1,1,1,1,1,2,43.6528825044,-79.4321278569
725,84,2,2,3,3,1,3,3,3,3,1,43.652915828,-79.564476577
641,63,1,3,1,3,1,1,1,1,1,2,43.652964888,-79.426359166
2058,57,2,1,1,3,1,3,1,3,3,1,43.652968445,-79.427022547
3548,84,2,1,2,3,1,1,1,1,1,3,43.653020008,-79.451921964
3546,89,3,3,3,3,3,3,1,3,3,2,43.653029024,-79.451300765
3547,89,2,3,2,3,3,3,3,1,2,2,43.653120199,-79.451329542
2041,91,3,3,3,3,2,3,3,3,3,3,43.653182785,-79.429268774
414,79,1,2,2,2,3,3,3,3,3,2,43.653199472,-79.430277706
448,98,3,3,3,3,3,3,3,3,3,3,43.653300151,-79.35672646
1883,85,3,2,3,3,3,3,1,3,3,2,43.653332449,-79.467450244
1882,88,3,3,2,3,3,3,3,3,3,1,43.653379801,-79.467222983
8,88,1,3,3,3,3,3,3,3,3,2,43.653659388,-79.372693049
1881,78,2,3,2,3,1,1,1,1,1,3,43.653685383,-79.466255527
3338,95,2,3,3,3,1,3,3,3,3,3,43.6537002265,-79.5643718733
1880,88,1,3,3,3,3,3,1,3,1,2,43.653724315,-79.466048263
3155,92,3,2,3,3,3,3,3,3,3,2,43.653809037,-79.38976073
1011,86,2,2,2,2,3,3,1,3,3,2,43.653817451,-79.40412163
2059,89,3,3,2,3,3,3,3,3,3,3,43.653867467,-79.464978481
2865,93,3,3,3,3,3,3,3,3,3,2,43.653911795,-79.389216273
523,62,3,2,2,1,1,0,3,2,0,2,43.654019244,-79.397253793
301,96,3,3,3,2,3,3,3,3,3,2,43.654209663,-79.459398889
3302,90,1,2,3,3,3,3,3,3,3,2,43.65426743,-79.571406125
132,87,3,2,2,3,3,3,3,3,3,2,43.654312877,-79.374349898
413,84,1,3,3,2,3,3,3,3,3,1,43.654379509,-79.421607326
372,97,1,3,3,3,3,3,3,3,3,3,43.654429184,-79.375957925
240,93,3,2,3,3,3,3,3,3,3,3,43.654513754,-79.366669531
1878,100,3,3,3,3,3,3,3,3,3,3,43.654570058,-79.45891655
2265,97,3,3,3,3,3,3,3,3,3,3,43.654672754,-79.373968369
2060,92,1,3,3,3,3,1,1,1,1,3,43.654717824,-79.465281617
1771,99,3,3,3,3,3,3,3,3,3,3,43.654807461,-79.365773301
1879,67,3,2,2,3,1,1,1,1,1,2,43.654816959,-79.460940647
778,86,3,2,2,3,1,3,3,3,3,1,43.654829386,-79.38557699
412,88,1,3,3,2,3,3,3,3,2,3,43.654933053,-79.417334374
223,89,3,2,2,3,3,3,3,3,3,3,43.6551760526,-79.4635445637
269,92,1,3,3,3,3,3,3,3,3,2,43.655223679,-79.464807315
1876,89,1,3,3,3,3,3,3,3,3,1,43.655253044,-79.455904958
133,82,1,2,2,1,1,3,3,3,2,2,43.65533821,-79.374729991
1875,95,1,3,3,3,3,3,3,3,3,2,43.655402768,-79.455626577
1877,92,3,3,3,2,3,3,3,3,3,2,43.6554042142,-79.4584260885
1980,77,3,3,2,3,3,1,3,1,1,2,43.655410321,-79.395355053
2855,92,1,2,2,3,1,3,2,3,2,3,43.655490881,-79.3742822812
2062,92,3,3,3,3,3,3,3,1,3,3,43.655497932,-79.466564069
1873,84,3,3,2,3,3,3,3,1,3,3,43.655531643,-79.454594071
590,77,3,3,3,3,1,1,1,1,1,3,43.655569612,-79.426134024
2792,92,3,3,2,3,3,3,3,3,3,2,43.6555922823,-79.3695219097
134,73,2,3,2,3,3,3,3,3,3,2,43.655606154,-79.37473438
395,92,2,3,2,2,3,3,3,3,3,2,43.655689409,-79.414956252
267,69,2,1,2,1,1,3,1,1,3,3,43.655848559,-79.404681489
2856,93,1,2,2,1,3,3,3,3,3,2,43.655849077,-79.367907347
2857,80,2,2,2,3,2,1,1,2,1,2,43.65586332,-79.366647156
1874,87,2,2,3,1,3,3,3,3,3,3,43.655863811,-79.455984017
2063,88,3,2,3,3,3,3,3,3,3,3,43.655948159,-79.465424787
3152,95,1,3,2,3,3,3,3,3,3,2,43.655978441,-79.356219833
634,96,3,3,3,2,3,3,3,3,3,2,43.655979748,-79.443829191
226,91,1,3,3,3,3,3,3,3,3,3,43.656100114,-79.463530166
1308,83,1,3,3,3,1,3,3,3,3,1,43.65612393,-79.391880711
1568,85,2,2,2,3,2,3,3,3,3,1,43.656141544,-79.386162853
1307,84,1,3,3,3,1,3,3,3,3,2,43.656154864,-79.391432951
224,88,1,3,3,3,1,3,3,3,3,1,43.656156047,-79.462518183
1762,92,2,2,2,3,3,3,3,3,3,2,43.656179273,-79.40360132
1042,85,1,2,2,3,3,3,3,3,3,3,43.656257859,-79.355848526
2057,86,2,3,3,2,3,3,3,3,3,1,43.656270453,-79.393755636
131,81,3,2,2,3,3,3,3,2,3,1,43.6562993679,-79.3909386716
1128,97,3,3,2,3,3,3,3,3,3,2,43.656334944,-79.356596199
319,97,3,3,3,3,3,3,3,3,3,2,43.656443931,-79.364457056
2858,85,3,3,1,3,3,3,3,3,3,1,43.656446656,-79.365424701
270,97,3,3,3,3,3,3,3,3,3,3,43.65644766,-79.464327089
1284,86,3,2,3,3,3,3,3,3,3,1,43.656497402,-79.385911624
1483,91,3,2,3,3,3,3,3,3,3,2,43.656507705,-79.378143229
2065,83,3,2,2,3,1,3,3,1,3,1,43.656559247,-79.46738141
1763,69,1,3,3,1,0,0,0,0,0,1,43.656693312,-79.403904864
2064,92,1,3,3,3,3,3,3,3,3,2,43.656787584,-79.466157347
2793,99,2,3,3,3,3,3,3,3,3,3,43.6567986347,-79.369926655
128,85,1,2,2,3,1,3,3,1,3,3,43.656869459,-79.462422615
2361,88,1,2,2,3,1,3,3,3,3,2,43.656888484,-79.465364295
266,90,2,3,3,2,3,3,3,3,3,2,43.656896921,-79.40179055
1496,94,1,2,3,3,2,3,3,3,3,1,43.656991644,-79.45228586
225,83,1,1,1,3,1,3,3,1,3,2,43.656995517,-79.463044606
2140,87,1,3,3,3,3,3,3,3,3,3,43.657052831,-79.398070766
1497,94,3,2,2,3,3,3,3,3,3,3,43.657073675,-79.452365262
2622,80,2,2,2,1,3,3,3,3,3,1,43.657081225,-79.361524441
2794,82,2,2,2,2,3,3,3,3,3,1,43.657174343,-79.370798412
2141,93,3,3,3,3,3,3,3,3,3,3,43.657207965,-79.398070943
9,98,3,3,3,3,3,3,3,3,3,3,43.657342412,-79.357649785
1306,85,1,1,3,3,3,1,1,3,3,3,43.657352303,-79.382931903
2360,98,3,3,3,3,3,3,3,3,3,3,43.657380242,-79.464441638
1470,93,3,2,3,3,3,3,3,3,3,2,43.657554668,-79.43400594
334,77,3,3,2,3,3,3,3,3,3,2,43.6576935815,-79.3718742304
2795,80,1,2,2,2,1,1,1,1,1,3,43.657702206,-79.370243657
3294,94,2,3,3,1,2,3,3,3,3,2,43.65782687,-79.446238612
1013,94,2,2,2,3,3,3,3,3,3,3,43.657882233,-79.348395465
2266,86,1,3,2,3,3,3,3,3,3,2,43.6579290015,-79.3745956527
2217,89,3,3,2,3,3,3,3,3,3,3,43.6580102067,-79.4883644142
2268,81,1,3,2,2,1,3,3,1,3,3,43.6581272715,-79.3746753263
1546,94,3,3,3,3,3,3,3,3,3,2,43.658208709,-79.340792813
2796,86,3,1,3,2,3,3,3,3,3,2,43.6582200015,-79.3706451728
3293,92,2,3,3,3,2,3,3,3,3,2,43.658290395,-79.450207767
2903,99,1,3,3,3,3,3,3,3,3,3,43.6582941155,-79.4007531385
85,95,3,3,3,3,3,3,3,3,3,3,43.658372351,-79.367849536
1260,77,1,2,2,2,2,3,3,2,3,1,43.65837995,-79.373485597
3295,92,3,3,2,3,3,3,3,3,3,2,43.658391044,-79.446161152
3220,77,3,3,3,3,1,1,1,1,2,3,43.6584013749,-79.5675840655
2317,97,3,3,3,3,3,3,3,3,3,3,43.658443735,-79.383996717
33,69,3,1,2,3,2,3,3,3,3,1,43.6584478213,-79.4103098841
1484,73,1,1,1,1,1,3,3,3,3,1,43.6584811745,-79.3719261905
335,76,1,1,1,3,3,3,3,3,3,2,43.658498243,-79.372831415
1485,90,3,3,3,3,3,3,3,3,3,2,43.658579323,-79.370659613
1486,87,2,2,2,2,3,3,3,3,3,2,43.65866838,-79.370171342
2798,97,3,3,3,3,3,1,1,1,3,3,43.6589253856,-79.3715946717
336,82,3,3,1,2,3,3,3,3,3,1,43.65893363,-79.372350493
337,88,3,3,2,3,3,3,3,3,3,3,43.658966191,-79.373018745
899,75,1,2,3,2,3,3,3,1,3,2,43.658992821,-79.442456173
2555,92,3,3,3,3,3,3,3,3,3,2,43.658994583,-79.430040338
338,89,3,3,2,3,3,3,3,3,3,3,43.659043133,-79.373055668
1488,97,3,3,3,3,3,3,3,3,3,3,43.659070087,-79.366469562
1487,85,1,2,2,2,3,3,3,3,3,2,43.65908018,-79.366823235
2800,86,2,3,2,2,3,1,3,1,3,2,43.6590989799,-79.3715644023
135,90,3,2,3,3,3,3,3,3,3,2,43.6591023749,-79.3763412035
2801,89,3,3,3,3,3,3,3,1,3,3,43.6591658607,-79.3715926671
419,41,1,1,1,3,1,1,1,1,1,1,43.659196197,-79.42829799
2797,90,3,3,3,3,3,3,3,3,3,1,43.659278057,-79.371049668
2799,73,1,1,1,2,1,3,3,3,3,1,43.659289006,-79.371053711
2802,77,2,1,3,2,1,3,3,3,3,1,43.6592968038,-79.3718238702
1872,72,2,2,2,1,1,2,2,1,2,2,43.6593044,-79.438898745
280,99,3,3,3,3,3,3,3,3,3,3,43.6594297929,-79.3361462421
2446,96,3,3,3,2,3,3,3,3,3,3,43.6594515888,-79.4190080262
339,89,3,3,3,3,3,3,3,3,3,2,43.659551551,-79.372639262
136,75,2,3,3,1,1,2,3,1,3,1,43.6595590254,-79.3765361369
2551,87,3,1,3,3,3,3,3,3,1,2,43.659567595,-79.480099741
340,88,2,3,3,2,3,3,3,3,3,2,43.659649469,-79.373395124
2267,86,3,3,2,3,1,1,3,1,3,2,43.6596564148,-79.3760533854
2285,91,3,3,3,3,3,3,3,3,3,3,43.659706094,-79.46178463
420,93,3,3,3,2,3,3,3,3,3,2,43.659713003,-79.429285039
1261,87,3,3,3,3,3,3,3,3,3,3,43.659740893,-79.374693208
1871,75,1,2,3,1,3,1,3,3,3,2,43.659758114,-79.434864769
1262,68,1,2,2,2,1,3,3,3,3,2,43.6598447463,-79.3804771262
1263,96,3,3,3,3,3,3,3,3,3,N/A,43.6599201905,-79.3793368695
2556,83,3,3,1,3,3,3,3,3,3,2,43.659962051,-79.430398426
10,85,3,1,3,3,3,3,3,3,3,1,43.66002919,-79.343857469
341,82,3,2,1,3,1,3,1,3,1,2,43.66011162,-79.372824599
56,98,3,3,3,3,3,3,3,3,3,3,43.660237712,-79.353034249
2509,82,3,1,2,1,3,3,3,3,3,1,43.660263559,-79.38230308
2510,92,1,3,3,3,3,3,3,3,3,1,43.660295635,-79.383058424
2625,91,1,3,3,3,3,3,3,3,3,2,43.660308626,-79.363369137
281,87,1,3,3,3,3,3,3,1,3,2,43.660465246,-79.337007314
3314,89,1,3,2,3,3,3,3,3,3,3,43.66049693,-79.336536519
2626,91,1,3,3,3,3,3,3,3,3,2,43.660500875,-79.36342677
1870,58,1,1,1,3,1,3,3,1,1,1,43.6606296548,-79.4308395547
212,95,1,3,3,3,1,3,3,3,3,3,43.660640531,-79.366069469
2538,91,3,3,3,3,3,3,3,3,3,3,43.660764915,-79.516320063
272,85,3,3,2,3,1,1,1,1,1,2,43.661081408,-79.412672813
2537,95,3,3,3,3,3,3,3,3,3,3,43.661101768,-79.515869361
656,78,3,2,2,2,3,3,3,3,3,1,43.6611021065,-79.3502357937
2536,95,3,3,3,3,3,3,3,3,3,3,43.661225213,-79.515144165
373,82,1,2,3,2,1,3,3,3,3,2,43.661526811,-79.378860469
273,79,1,1,3,3,0,0,0,0,0,1,43.661616541,-79.412137995
732,85,2,3,2,2,3,3,3,1,3,1,43.661630397,-79.3815767552
1547,92,1,1,N/A,3,3,3,3,3,3,2,43.6616379459,-79.3298622257
1795,92,3,3,3,3,1,3,3,3,3,3,43.661699986,-79.520854442
2627,68,1,1,2,2,1,3,3,3,3,1,43.661707767,-79.36326298
2803,87,2,2,2,2,3,3,3,3,1,2,43.6617262315,-79.3719593369
1794,91,1,3,2,3,3,3,3,3,3,3,43.661751009,-79.521325389
421,91,1,3,3,2,1,1,1,1,1,3,43.661847513,-79.429314532
2804,100,3,3,3,3,3,3,3,3,3,3,43.6618943157,-79.3721159385
1796,90,3,3,2,3,1,3,3,3,3,3,43.66196521,-79.520687298
860,97,3,3,3,3,3,3,3,3,3,3,43.661987577,-79.331072885
1793,94,2,3,2,3,3,3,3,3,3,3,43.662044955,-79.521338721
11,94,3,3,3,3,3,3,3,3,3,1,43.662057505,-79.336781488
1489,97,3,3,3,3,3,3,3,3,3,3,43.662107374,-79.351676246
274,65,1,2,2,3,0,0,0,0,3,2,43.66211133,-79.412263301
591,87,3,3,3,3,0,0,0,3,0,2,43.6621204502,-79.4285552093
3459,95,1,3,2,3,3,3,3,3,3,2,43.662134169,-79.381792776
1267,78,1,3,2,3,1,3,3,3,3,1,43.662174654,-79.362077852
1797,89,2,3,3,3,3,3,3,3,3,3,43.662211246,-79.520546563
3245,81,1,3,1,3,3,3,3,3,3,2,43.66223715,-79.361553726
733,91,1,3,2,3,3,3,3,3,3,2,43.662245802,-79.378638162
1686,76,1,2,2,2,2,0,0,0,0,2,43.662252242,-79.406937302
734,94,3,3,3,3,3,3,3,3,3,3,43.662285791,-79.378210701
3460,87,1,2,2,3,3,3,3,3,3,2,43.662298271,-79.381321604
1798,93,3,3,3,3,3,3,3,3,3,2,43.662310215,-79.520911906
1792,92,3,3,2,3,3,3,3,3,3,3,43.662380425,-79.521303659
3244,81,1,3,1,3,3,3,3,3,3,2,43.662405994,-79.360720129
1039,74,3,3,3,3,0,0,0,0,3,2,43.662426775,-79.336914688
233,86,1,3,3,3,1,1,1,1,1,1,43.662438171,-79.503538826
1265,84,3,2,2,1,3,3,3,3,3,2,43.662450948,-79.368026345
1799,94,3,3,3,3,3,3,3,3,3,3,43.662460477,-79.52039703
12,93,1,3,3,3,3,3,3,3,3,3,43.66248236,-79.33288043
396,57,1,2,2,3,0,0,0,0,0,1,43.662511227,-79.417002758
2685,81,2,3,2,1,3,3,3,3,3,2,43.662525313,-79.371459917
2269,90,3,3,2,2,1,3,3,3,3,3,43.6625963867,-79.3770996431
1266,81,1,2,3,2,2,3,3,3,3,2,43.66260055,-79.365387025
1869,83,3,1,3,3,0,0,2,3,2,1,43.662679383,-79.421476232
1791,91,3,3,3,3,1,3,3,3,3,3,43.662703124,-79.521259782
1800,93,3,3,2,3,3,3,3,3,3,3,43.662712922,-79.520190294
397,96,3,3,3,3,3,3,3,3,3,2,43.662740116,-79.417400109
3391,83,1,3,1,3,3,3,3,3,3,2,43.662770772,-79.35927116
3517,97,1,3,3,3,3,3,3,3,3,3,43.662777073,-79.378607344
105,84,3,3,2,1,1,1,1,1,1,1,43.6628515298,-79.4210660752
232,85,3,3,3,3,3,3,2,2,3,2,43.662865718,-79.504063965
1790,94,3,2,3,3,3,3,3,3,3,3,43.662922178,-79.521001935
735,80,3,3,2,2,1,1,1,3,1,2,43.663016124,-79.375476419
2684,83,3,3,2,3,1,1,3,1,1,2,43.663039249,-79.32501186
215,87,3,2,3,3,2,3,3,2,3,2,43.663061381,-79.357756445
1789,91,3,3,3,3,1,3,3,3,3,3,43.663088832,-79.520760506
736,82,2,2,2,3,3,3,3,3,3,1,43.66315507,-79.375194012
3345,95,1,3,3,3,3,3,0,3,3,3,43.663190582,-79.519535276
2114,78,1,2,3,3,1,1,1,3,1,2,43.663246011,-79.374195362
737,92,3,3,3,2,3,3,3,3,3,3,43.663298218,-79.373807891
2320,93,3,3,1,3,3,3,3,3,3,2,43.663338169,-79.363690877
3346,78,2,3,3,3,3,3,3,3,3,2,43.663342704,-79.521030395
1868,90,1,3,2,3,3,3,3,3,3,N/A,43.663353838,-79.418264983
214,55,1,1,3,1,1,1,1,1,1,1,43.663368073,-79.358462264
2805,80,2,1,2,3,1,2,1,3,1,3,43.6633746222,-79.3733862471
1268,92,3,3,3,3,3,3,3,3,3,2,43.663410889,-79.361416269
